 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  27. 8.    Time:  21:43:18
 Units: L = mm   , T = min  , M = mmol 



                               Node(  1)                      Node( 31)                      Node( 52)                      Node(101)

         time            h        theta    Flux           h        theta    Flux           h        theta    Flux           h        theta    Flux  
         41.7548     -473.26  0.5793 -0.103E+01      -3208.42  0.4139  0.918E-03      -1920.32  0.4544  0.120E-02      -1369.10  0.4834 -0.962E-03
         42.0168     -423.12  0.5880 -0.103E+01      -3208.38  0.4139  0.918E-03      -1920.30  0.4544  0.120E-02      -1369.01  0.4834 -0.963E-03
         42.2788     -377.01  0.5959 -0.103E+01      -3208.35  0.4139  0.918E-03      -1920.29  0.4544  0.120E-02      -1368.91  0.4834 -0.963E-03
         42.5408     -343.37  0.6026 -0.103E+01      -3208.32  0.4139  0.918E-03      -1920.27  0.4544  0.120E-02      -1368.82  0.4834 -0.963E-03
         42.8028     -311.40  0.6088 -0.103E+01      -3208.29  0.4139  0.918E-03      -1920.26  0.4544  0.120E-02      -1368.73  0.4834 -0.963E-03
         43.1434     -281.36  0.6153 -0.103E+01      -3208.25  0.4139  0.918E-03      -1920.23  0.4544  0.120E-02      -1368.60  0.4834 -0.963E-03
         43.4840     -253.20  0.6214 -0.103E+01      -3208.21  0.4139  0.918E-03      -1920.21  0.4544  0.121E-02      -1368.48  0.4834 -0.963E-03
         43.8245     -230.77  0.6265 -0.103E+01      -3208.17  0.4139  0.918E-03      -1920.19  0.4544  0.121E-02      -1368.36  0.4834 -0.963E-03
         44.1651     -211.62  0.6310 -0.103E+01      -3208.13  0.4139  0.918E-03      -1920.17  0.4544  0.121E-02      -1368.24  0.4835 -0.964E-03
         44.5057     -193.76  0.6352 -0.103E+01      -3208.09  0.4139  0.918E-03      -1920.15  0.4544  0.121E-02      -1368.12  0.4835 -0.964E-03
         44.8463     -178.76  0.6390 -0.103E+01      -3208.04  0.4139  0.919E-03      -1920.13  0.4544  0.121E-02      -1368.00  0.4835 -0.964E-03
         45.1869     -164.78  0.6424 -0.103E+01      -3208.00  0.4139  0.919E-03      -1920.11  0.4544  0.121E-02      -1367.88  0.4835 -0.964E-03
         45.6297     -149.83  0.6463 -0.103E+01      -3207.95  0.4139  0.919E-03      -1920.08  0.4544  0.121E-02      -1367.73  0.4835 -0.965E-03
         46.0668     -137.54  0.6495 -0.103E+01      -3207.90  0.4139  0.919E-03      -1920.05  0.4544  0.121E-02      -1367.58  0.4835 -0.965E-03
